,MolWt,LogP,TPSA,SMILES,FP,FP array
449,419.4190000000002,3.233320000000001,163.42999999999995,CCOC(=O)c1sc(NC(=O)C(/N=N/c2ccncc2C(=O)O)=C(/C)O)nc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a39e0>,[0 0 0 ... 0 0 0]
450,434.43000000000023,3.5439200000000017,170.76999999999998,CCOC(=O)c1sc(NC(=O)C(/N=N/c2ccc(O)cc2C(=O)O)=C(/C)O)nc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3a50>,[0 0 0 ... 0 0 0]
451,462.4400000000002,3.373520000000001,176.83999999999997,CCOC(=O)c1sc(NC(=O)C(/N=N/c2c(OC=O)cccc2C(=O)O)=C(/C)O)nc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3ac0>,[0 0 0 ... 0 0 0]
452,443.47500000000025,1.8616199999999996,111.87,Cc1ccc(CNC(=O)c2cn3c(c(O)c2=O)C(=O)N2C[C@@H]3[C@@](C)(O)CC[C@@H]2C)c(F)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3b30>,[0 0 0 ... 0 0 0]
453,1034.3169999999993,7.234300000000007,227.18,CCCCN(C)CCCNC(=O)CCNC(=O)c1nc(CC(=O)CCCC(=O)c2cc(CC(=O)c3nc(CC(=O)CCCC(=O)c4cc(CC(=O)c5nccn5C(C)C)cn4C)cn3C(C)C)cn2C)cn1C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3ba0>,[0 1 0 ... 0 0 0]
454,550.6480000000003,4.946000000000004,123.53999999999999,CCc1nc2ccc(-c3cnc(N4CC(C(=O)O)C4)nc3)cn2c1N(C)c1nc(-c2ccc(C)cc2)c(C#N)s1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3c10>,[0 0 0 ... 0 0 0]
455,1604.0729999999983,9.559600000000014,324.91999999999996,CC1(C)OB(c2ccc(C(=O)CCCCC[C@H](CC(=O)c3ccc(B4OC(C)(C)C(C)(C)O4)c(F)c3)C(=O)NCCC(=O)NCCCC[C@H](NC(=O)CCNC(=O)[C@H](CCCCNC(=O)c3ccc(B4OC(C)(C)C(C)(C)O4)c(F)c3)CC(=O)c3ccc(B4OC(C)(C)C(C)(C)O4)c(F)c3)C(=O)CCCC(=O)O)cc2F)OC1(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3c80>,[0 1 0 ... 0 0 0]
456,428.3510000000002,4.243000000000004,46.5,CC12CC(=O)C(Br)=C[C@]13CC(CC1=C3C3=NCCC4=CCC(=C43)C1=O)S2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3cf0>,[0 0 0 ... 0 0 0]
457,678.8229999999998,7.325900000000007,94.59,COc1cc2c(Oc3ccc(CC(=O)C4(C(=O)Cc5ccc(F)cc5)CC4)cc3F)ccnc2cc1SCCCCCNC(=O)CS,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3d60>,[0 0 0 ... 0 0 0]
458,457.1200000000003,5.924500000000006,49.69,C/C=C(\C=C/[C@H](C)Cc1cc(C(C)C(O)CC(O)CS(C)(C)C)ccc1Cl)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3dd0>,[0 1 0 ... 0 0 0]
459,471.6040000000002,7.192060000000006,21.81,COc1cccc(N2C=c3n(c4c(C)c(C)ccc4c4cccc5c6ccccc6n3c45)[C@@H]2C)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3e40>,[0 0 0 ... 0 0 0]
460,456.36700000000025,4.246100000000004,61.84,CCOCOC[C@H]1C[C@@H]1c1ccc(NCc2cc(B3OC(C)(C)C(C)(C)O3)ccc2F)cn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3eb0>,[0 0 0 ... 0 0 0]
461,435.84200000000004,5.599480000000003,61.050000000000004,[C-]#[N+]C([N+]#[C-])=C(OC)c1ccc(CC(=O)Cc2cc(-c3ccc(F)cc3Cl)no2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3f20>,[0 0 0 ... 0 0 0]
462,684.9519999999999,9.940259999999999,81.14999999999999,CC1CC=CC=C1C1=C(NC2=CC(C3=CC(C)(C4=CCCC(C#N)C4C)CC=C3)C(C)C(n3c4ccccc4c4cc(C#N)ccc43)[NH2+]2)C=CCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005a3f90>,[0 0 0 ... 0 0 0]
463,683.944,10.96645999999999,76.57,CC1CC=CC=C1C1=C(NC2=CC(C3=CC(C)(C4=CCCC(C#N)C4C)CC=C3)C(C)C(n3c4ccccc4c4cc(C#N)ccc43)N2)C=CCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a040>,[0 0 0 ... 0 0 0]
464,159.229,0.6645999999999996,52.49,C=C(O)C(CO)NCC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a0b0>,[0 1 0 ... 0 0 0]
465,173.25599999999997,1.0546999999999995,52.49,C=C(O)C(C)(CO)NCC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a120>,[0 1 0 ... 0 0 0]
466,771.733,5.550400000000008,105.53000000000002,CCN1C[C@]2(OC(=O)c3ccccc3CC(=O)c3ccc(I)cc3)CCC(OC)C3C2C[C@@H]([C@@H]1C)[C@@]1(O)CC(C)[C@H]2CC3[C@]1(O)[C@H]2OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a190>,[0 0 0 ... 0 0 0]
467,135.20999999999998,1.1557,26.02,NC1C2CC(C3C=CC3)C12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a200>,[0 0 0 ... 0 0 0]
468,641.7300000000001,12.005399999999979,64.95,c1ccc(-c2cccc(-c3ccccc3-c3nc(-c4ccc5c(c4)oc4ccccc45)nc(-c4cccc5c4oc4ccccc45)n3)c2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a270>,[0 0 0 ... 0 0 0]
469,174.20299999999997,1.8977999999999997,46.010000000000005,CCc1nc2cnccc2cc1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a2e0>,[0 0 0 ... 0 0 0]
470,379.43500000000023,1.0888200000000001,67.92,Cc1ccc(C2CN(C(=O)c3cc4c(cc3F)=NC(N)C3COCC=43)C2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a350>,[0 0 0 ... 0 0 0]
471,409.29100000000017,3.2318000000000024,57.230000000000004,COCCOc1cccc(N2C(=O)Cc3ccc(B4OC(C)(C)C(C)(C)O4)cc32)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a3c0>,[0 0 0 ... 0 0 0]
472,676.8060000000002,2.578900000000001,160.38,CCc1cnc(N2CCC(CCCOc3cc(F)c(CC(=O)N4CC(CCCCNC(=O)NC(CO)(CO)CO)C4)c(F)c3)CC2)nc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a430>,[0 0 0 ... 0 0 0]
473,313.39700000000005,4.794100000000005,49.77,CCC1CN(C(=O)OC(C)(C)C)c2cc(O)c3ccccc3c21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a4a0>,[0 0 0 ... 0 0 0]
474,362.4110000000001,2.4306200000000002,106.2,COc1cc(S(C)(=O)=O)ccc1Nc1nc(OC)c2c(C)c[nH]c2n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a510>,[0 0 0 ... 0 0 0]
475,456.48700000000025,3.3008200000000008,112.24000000000001,CCNc1nc(Nc2ccc(P3(=O)CCN(C(C)=O)CC3)cc2OC)nc2[nH]cc(C)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a580>,[0 0 0 ... 0 0 0]
476,470.5140000000003,3.690920000000002,112.24000000000001,CCCNc1nc(Nc2ccc(P3(=O)CCN(C(C)=O)CC3)cc2OC)nc2[nH]cc(C)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a5f0>,[0 0 0 ... 0 0 0]
477,468.5420000000003,4.306820000000004,95.17000000000002,CCCNc1nc(Nc2ccc(P3(=O)CCN(C4CC4)CC3)cc2OC)nc2[nH]cc(C)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a660>,[0 0 0 ... 0 0 0]
478,544.4260000000003,7.485970000000007,36.32,[C-]#[N+]c1cccc(C#N)c1-c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1ccccc1N2c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a6d0>,[0 0 0 ... 0 0 0]
479,562.4160000000002,6.945960000000006,55.75,N#Cc1cc(F)c(-c2cc3c4c(c2)-n2c5ccccc5c5cccc(c52)B4c2ccccc2N3c2ccccc2)c(C#N)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a740>,[0 0 0 ... 0 0 0]
480,558.4530000000001,7.735190000000008,45.11,[C-]#[N+]c1cccc(C#N)c1-c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1cccc(-c3ccccc3C)c1N2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a7b0>,[0 0 0 ... 0 0 0]
481,576.4430000000002,7.195180000000006,64.53999999999999,Cc1ccccc1-c1cccc2c1Nc1cc(-c3c(F)cc(C#N)cc3C#N)cc3c1B2c1cccc2c4ccccc4n-3c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a820>,[0 0 0 ... 0 0 0]
482,332.433,0.8587199999999997,111.02,Cc1cc(Cc2nc(N3CCCC(N)C3)cnc2C(N)=O)sn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a890>,[0 0 0 ... 0 0 0]
483,429.5500000000002,0.6257200000000007,126.13000000000001,Cc1cc(Cc2nc(N3CCCC(NC(=O)C4CCNC4)C3)cnc2C(N)=O)sn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a900>,[0 0 0 ... 0 0 0]
484,814.3619999999994,13.803099999999976,21.700000000000003,C1CCC(C2CCC(N(C3CCC(C4CCCC5C6CCC7OC8CCCCC8C7C6SC45)CC3)C3CCC(C4CCCC5OC6CCCCC6C54)CC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a970>,[0 0 1 ... 0 0 1]
485,814.3619999999999,13.803099999999976,21.700000000000003,C1CCC(C2CCC(N(C3CCC(C4CCC5C(C4)OC4CCCCC45)CC3)C3CCC(C4CCCC5C6CCC7OC8CCCCC8C7C6SC45)CC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028a9e0>,[0 0 1 ... 0 0 1]
486,812.3899999999998,14.671799999999969,12.47,C1CCC(C2CCC(N(C3CCC(C4CCC5CC6CCCCC6C5C4)CC3)C3CCC(C4CCCC5C6CCC7OC8CCCCC8C7C6SC45)CC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028aa50>,[0 0 1 ... 0 0 1]
487,479.46300000000014,2.7842999999999996,155.81,CC(C)n1nc(-c2ncc(CC(=O)Cc3cc(C(C)(C)C(F)(F)F)on3)cn2)c(C(N)=O)c1N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028aac0>,[0 1 0 ... 0 0 0]
488,477.5640000000002,4.6753000000000045,92.5,NCC(=O)Cc1ccc(-c2ccc(NCCCN3C(=O)c4cccc5cccc(c45)C3=O)cc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ab30>,[0 0 0 ... 0 0 0]
489,738.8029999999999,10.198239999999993,124.57999999999998,[C-]#[N+]c1cc2c(cc1[N+]#[C-])C(=O)C(=CC1=Cc3cc4c(cc3C1(C)C)-c1cc3c(cc1C4(C)C)C=C(C=C1C(=O)c4cc(C#N)c(C#N)cc4C1=O)C3(C)C)C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028aba0>,[0 0 0 ... 0 0 0]
490,852.9859999999998,4.851420000000003,202.63,COc1cc2c(cc1OCCCCCOc1cc3c(cc1C)C(=O)N1CC[C@H]1[C@H](O)N3C(=O)OCc1ccc(CC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)cc1)N=C[C@@H]1CCN1C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ac10>,[0 1 0 ... 0 0 0]
491,1038.1609999999998,6.004720000000006,240.32,C=CCOC(=O)C[C@H](C(=O)N[C@@H](C)C(=O)Cc1ccc(COC(=O)N2c3cc(OCCCCCOc4cc5c(cc4OC)C(=O)N4CC[C@H]4C(O)N5C(=O)OCC=C)c(C)cc3C(=O)N3CC[C@H]3[C@@H]2O)cc1)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ac80>,[0 1 0 ... 0 0 0]
492,1425.6339999999996,6.2868200000000165,321.9699999999999,COc1cc2c(cc1OCCCCCOc1cc3c(cc1C)C(=O)N1CC[C@H]1[C@H](O)N3C(=O)OCc1ccc(CC(=O)[C@H](C)NC(=O)[C@@H](CC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCCC(=O)CCN3C(=O)C=CC3=O)C(C)C)cc1)N=C[C@@H]1CCN1C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028acf0>,[0 1 0 ... 0 0 1]
493,337.4480000000001,4.080800000000003,47.78,O=C(Cc1nc(C2CCC2)cs1)c1cccn1Cc1ccncc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ad60>,[0 0 0 ... 0 0 0]
494,1111.3479999999993,5.990900000000006,237.48999999999998,CC(F)(F)c1ccc2sc(C(=O)N[C@H]3CCC[C@H]4SC(C)(C)[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N5CCC(CCC#Cc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)C5CCCCC5)N4C3=O)cc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028add0>,[0 1 1 ... 0 0 0]
495,167.20799999999997,2.3907000000000007,43.1,CCC(=O)c1cc(C(C)C)on1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ae40>,[0 1 0 ... 0 0 0]
496,745.7909999999998,2.853720000000001,114.03999999999999,C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#COc1cc(C)cc(COC(=O)CNC(=O)c2ccc(NCC(=O)[C@@H]3CCCN3C(=O)CC)cc2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028aeb0>,[0 0 0 ... 0 0 0]
497,911.9699999999998,5.8662200000000055,123.27,C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#COc1cc(C)cc(COC(=O)CNC(=O)c2ccc(NCC(=O)[C@@H]3CCCN3C(=O)OCC3c4ccccc4-c4ccccc43)cc2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028af20>,[0 0 0 ... 0 0 0]
498,196.33399999999995,3.6739000000000024,17.07,CCC1CC(C(C)C(C)=O)CC1(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028af90>,[0 1 0 ... 0 0 0]
499,226.33899999999997,2.3221000000000007,15.27,CCN(C)CCC1=CNC2CCC(F)CC12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c040>,[0 0 0 ... 0 0 0]
500,420.149,4.349700000000001,55.760000000000005,CC(F)(F)C(=O)Oc1ccc(Oc2ccc(O)c(I)c2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c0b0>,[0 0 0 ... 0 0 0]
501,546.0450000000001,4.954300000000003,55.760000000000005,CC(F)(F)C(=O)Oc1ccc(Oc2cc(I)c(O)cc2I)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c120>,[0 0 0 ... 0 0 0]
502,434.176,4.658120000000002,55.760000000000005,Cc1cc(Oc2ccc(OC(=O)C(C)(F)F)cc2)cc(I)c1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c190>,[0 0 0 ... 0 0 0]
503,788.4069999999997,9.675919999999996,53.99000000000001,Cc1cc(I)cc(I)c1Oc1ccc2cc(OC(=O)OC34CC5CC(CC(COCC(C)(F)F)(C5)C3)C4)ccc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c200>,[0 0 0 ... 0 0 0]
504,854.388,9.771019999999995,61.83,Cc1cc(I)cc(I)c1Oc1ccc2cc(OC(=O)C34CC5CC(C3)CC(C(=O)OC(C(C)(F)F)C(F)(F)F)(C5)C4)ccc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c270>,[0 1 0 ... 0 0 0]
505,443.49500000000023,6.634640000000003,96.80999999999999,[C-]#[N+]/C(C#N)=N/c1cc2cc3c(cc2[nH]1)-c1cc2sc(/N=C(\C#N)[N+]#[C-])cc2cc1C3(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c2e0>,[0 0 0 ... 0 0 0]
506,618.7350000000002,9.0343,68.28,CC1(C)c2cc3cc(/C=C4\C(=O)C(=O)c5ccccc54)sc3cc2-c2cc3sc(/C=C4\C(=O)C(=O)c5ccccc54)cc3cc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c350>,[0 1 0 ... 0 0 0]
507,656.7490000000001,6.951080000000007,108.20000000000002,[C-]#[N+]C1=C(C)/C(=N/c2cc3cc4c(cc3s2)-c2cc3sc(/N=C5\C(=O)N(C)C(=O)C([N+]#[C-])=C5C)cc3cc2C4(C)C)C(=O)N(C)C1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c3c0>,[0 0 0 ... 0 0 0]
508,716.807,10.668239999999988,115.16,[C-]#[N+]/C(C#N)=C1C(=N/c2cc3cc4c(cc3s2)-c2cc3sc(/N=C5\C(=O)c6ccccc6\C5=C(\C#N)[N+]#[C-])cc3cc2C4(C)C)/C(=O)c2ccccc2/1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c430>,[0 1 0 ... 0 0 0]
509,358.26600000000013,0.041900000000000104,167.75,COC(=O)/C=C1\N=C(c2c(O)[nH]c(=O)[nH]c2=O)c2ccc([N+](=O)[O-])cc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c4a0>,[0 0 0 ... 0 0 0]
510,287.29900000000004,0.6500999999999997,96.92,O=C(O)CCC(=O)CC[n+]1ccc(-c2cccnn2)cn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c510>,[0 0 0 ... 0 0 0]
511,511.5820000000003,4.374400000000004,92.76000000000002,C=C1O[C@H]2C(C)[C@@]1(CC)O[C@H]2n1cnc2/c(=N/C(=O)c3ccccc3)n(COCc3ccccc3)cnc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c580>,[0 0 0 ... 0 0 0]
512,525.6090000000004,4.393300000000004,92.76,CC[C@]12O[C@@H](n3cnc4/c(=N/C(=O)c5ccccc5)n(COCc5ccccc5)cnc43)[C@@H](OC13CC3)C2C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c5f0>,[0 0 0 ... 0 0 0]
513,320.41800000000006,1.36144,89.18,Cc1cc2ncnc(N3CC(CCS(N)(=O)=O)C3)c2cc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c660>,[0 0 0 ... 0 0 0]
514,532.6270000000003,4.243580000000004,76.59,N#Cc1cnn2cc(N3CC[C@@H](F)C3)cc(-c3ccc(N4CC5CC(C4)N5Cc4cnc5c(c4)C=CC5)nc3)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c6d0>,[0 0 0 ... 0 0 0]
515,532.6270000000003,4.243580000000004,76.59,N#Cc1cnn2cc(N3CC[C@H](F)C3)cc(-c3ccc(N4CC5CC(C4)N5Cc4cnc5c(c4)C=CC5)nc3)c12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c740>,[0 0 0 ... 0 0 0]
516,544.8370000000002,3.297820000000002,105.32000000000001,Cc1ncnc2c1ccn2C1OC2(CNC(Cc3ccc4cc(Br)c(Cl)nc4c3)C2)C(O)C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c7b0>,[0 0 0 ... 0 0 0]
517,285.278,2.9643000000000006,70.23,O=C1Cc2ccc(NC(=O)Nc3ccc(F)cc3)cc2N1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c820>,[0 0 0 ... 0 0 0]
518,175.22799999999995,1.2885,61.55,CCCCOC(=O)OCCCN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c890>,[0 0 0 ... 0 0 0]
519,377.366,4.189040000000004,56.49,CCOc1cc2nc(C)c(C)n2cc1CC(=O)c1cccc(C(F)(F)F)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c900>,[0 0 0 ... 0 0 0]
520,270.344,3.229300000000002,43.370000000000005,CCC1=CC(C=O)CC(C)(C(=O)OCC(C)(C)F)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c970>,[0 0 0 ... 0 0 0]
521,374.52800000000025,5.371920000000005,32.34,Cc1ccc(/C=C/C(=O)Nc2cccc3c2C[C@H](C)C3)c(N2CCCCC2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028c9e0>,[0 0 1 ... 0 0 1]
522,451.61400000000026,6.486300000000007,35.580000000000005,C=C1CCc2ccc(NC(=O)c3ccc(-c4ccccc4)c(CN4CCC[C@H]4C)c3)cc2N1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ca50>,[0 0 0 ... 0 0 0]
523,1419.6609999999994,2.694339999999988,470.58999999999986,CCc1cc(OCCCCN)ccc1-c1ccc(C[C@H](CC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)CC(=O)[C@@H](NC(=O)[C@@](C)(CC(=O)[C@@H](NC(=O)CCC(=O)[C@H](Cc2nn[nH]n2)NC(=O)C(C)(C)N)[C@@H](C)O)Cc2ccccc2F)[C@@H](C)O)C(=O)N[C@@H](CCCc2cc(C)cc(C)c2)C(N)=O)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cac0>,[0 1 0 ... 0 0 0]
524,814.972,8.910600000000004,114.30000000000003,COCc1cc(-c2cc(COC)c(OCC(O)COc3ccccc3-c3ccccc3)c(COC)c2)cc(COC)c1OCC(O)COc1ccccc1-c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cb30>,[0 1 0 ... 0 0 0]
525,666.7490000000001,5.191600000000005,149.32000000000002,CCc1c2c(nc3ccc(OC(=O)OC(C)(C)C)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(C)OC(=O)CSCC(=O)OC(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cba0>,[0 0 0 ... 0 0 0]
526,234.13399999999996,1.7259,18.46,Cl[Si](Cl)c1ccc2c(c1)COCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cc10>,[0 0 0 ... 0 0 0]
527,248.16099999999997,2.1144,18.46,CC1OCc2cc([Si](Cl)Cl)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cc80>,[0 0 0 ... 0 0 0]
528,262.188,2.5045,18.46,CC1(C)OCc2cc([Si](Cl)Cl)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ccf0>,[0 0 0 ... 0 0 0]
529,225.29599999999994,0.5410999999999997,36.92,CO[Si](OC)c1ccc2c(c1)COCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cd60>,[0 0 0 ... 0 0 0]
530,276.21500000000003,2.8946000000000014,18.46,CCC1(C)OCc2cc([Si](Cl)Cl)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cdd0>,[0 0 0 ... 0 0 0]
531,239.32299999999995,0.9295999999999996,36.92,CO[Si](OC)c1ccc2c(c1)COC(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ce40>,[0 0 0 ... 0 0 0]
532,281.31600000000003,0.37449999999999983,71.06,CC(=O)O[Si](OC(C)=O)c1ccc2c(c1)COCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028ceb0>,[0 0 0 ... 0 0 0]
533,253.34999999999997,1.3213,36.92,CCO[Si](OCC)c1ccc2c(c1)COCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cf20>,[0 0 0 ... 0 0 0]
534,253.34999999999994,1.3196999999999997,36.92,CO[Si](OC)c1ccc2c(c1)COC(C)(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750028cf90>,[0 0 0 ... 0 0 0]
535,295.343,0.7629999999999997,71.06,CC(=O)O[Si](OC(C)=O)c1ccc2c(c1)COC(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288040>,[0 0 0 ... 0 0 0]
536,267.377,1.7098,36.92,CCO[Si](OCC)c1ccc2c(c1)COC(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002880b0>,[0 0 0 ... 0 0 0]
537,267.37699999999995,1.7097999999999998,36.92,CCC1(C)OCc2cc([Si](OC)OC)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288120>,[0 0 0 ... 0 0 0]
538,309.37000000000006,1.1530999999999998,71.06,CC(=O)O[Si](OC(C)=O)c1ccc2c(c1)COC(C)(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288190>,[0 0 0 ... 0 0 0]
539,281.404,2.0999,36.92,CCCC1(C)OCc2cc([Si](OC)OC)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288200>,[0 0 0 ... 0 0 0]
540,281.404,2.0999,36.92,CCO[Si](OCC)c1ccc2c(c1)COC(C)(C)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288270>,[0 0 0 ... 0 0 0]
541,323.397,1.5432,71.06,CCC1(C)OCc2cc([Si](OC(C)=O)OC(C)=O)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002882e0>,[0 0 0 ... 0 0 0]
542,295.43100000000004,2.49,36.92,CCO[Si](OCC)c1ccc2c(c1)COC(C)(CC)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288350>,[0 0 0 ... 0 0 0]
543,309.45799999999997,2.8801000000000014,36.92,CCCC1(C)OCc2cc([Si](OCC)OCC)ccc2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002883c0>,[0 0 0 ... 0 0 0]
544,468.7413053340005,6.530400000000006,84.99000000000001,[2H]C([2H])([2H])N(CC(=O)OCCCCCCC)/C(N)=N/C(=O)CCCCC/C=C\CCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500288430>,[0 0 0 ... 0 0 0]
